buy_now,spot,ladder,hedge
26456318.3347463,25633775.075392522,25965870.61981968,25749149.94489342
26456318.3347463,25110992.42425951,25027922.458831087,25592315.149553515
26456318.3347463,25441602.67404122,25432978.79288363,25691498.224488027
26456318.3347463,26774883.02092652,26015951.703338273,26091482.328553617
26456318.3347463,26284693.21142812,25957752.397848696,25944425.3857041
26456318.3347463,25764351.394229144,26201269.018668704,25788322.840544406
26456318.3347463,26260218.96519163,26475960.126777895,25937083.11183315
26456318.3347463,24850176.039683122,25051637.50897422,25514070.2341806
26456318.3347463,26352673.13424875,26686693.150357902,25964819.36255029
26456318.3347463,25435694.047263183,25268672.205145463,25689725.63645462
26456318.3347463,25350791.97526983,25640969.803646114,25664255.014856614
26456318.3347463,26307399.813421704,26127010.22789271,25951237.366302177
26456318.3347463,27069688.546807293,25551541.913884025,26179923.98631785
26456318.3347463,25214459.705092862,26358820.67853429,25623355.333803523
26456318.3347463,26006192.846807424,26319545.0006866,25860875.27631789
26456318.3347463,25411213.093710933,26078259.886779077,25682381.350388944
26456318.3347463,26285037.046977676,26931670.65174785,25944528.536368966
26456318.3347463,24797832.823154118,25257231.160558343,25498367.2692219
26456318.3347463,26135913.818253182,25747589.004414562,25899791.567751616
26456318.3347463,25134218.377672844,24962307.73575681,25599282.93557752
26456318.3347463,24941382.33425108,24722199.385160662,25541432.122550987
26456318.3347463,27075986.65478205,27309362.989579268,26181813.418710276
26456318.3347463,24922130.731962845,24536124.953602947,25535656.641864516
26456318.3347463,24851853.394023865,25873434.62855844,25514573.440482825
26456318.3347463,26195640.122582924,27091731.537038635,25917709.45905054
26456318.3347463,26832067.246446285,26223067.659160372,26108637.59620955
26456318.3347463,26482018.689979333,26561046.944823172,26003623.029269464
26456318.3347463,25610951.283199944,25572926.839216284,25742302.807235647
26456318.3347463,26034276.291141752,24916574.285971574,25869300.30961819
26456318.3347463,24661949.66909273,25315264.598199196,25457602.323003486
26456318.3347463,26466382.01090984,26275073.925213225,25998932.025548615
26456318.3347463,24808431.618400224,25756784.333052136,25501546.90779573
26456318.3347463,25837831.302773003,26045184.92878088,25810366.813107565
26456318.3347463,26996326.820682637,26233151.22515063,26157915.468480457
26456318.3347463,25525725.593257688,26122903.65800009,25716735.10025297
26456318.3347463,25214584.134282596,26049551.62342407,25623392.66256044
26456318.3347463,24889803.596691765,25473518.391204786,25525958.50128319
26456318.3347463,26324531.749526456,26337601.631880116,25956376.9471336
26456318.3347463,26100150.574477766,25785687.480991565,25889062.594618995
26456318.3347463,26329222.32084786,25086243.797117233,25957784.118530024
26456318.3347463,25841680.07283412,25864541.96631145,25811521.4441259
26456318.3347463,27269509.5245347,26526652.634105828,26239870.279636074
26456318.3347463,26047986.781628184,25871467.007117875,25873413.456764117
26456318.3347463,25522338.198993832,26158813.89827626,25715718.881973814
26456318.3347463,25330428.74039124,25987458.922499757,25658146.044393033
26456318.3347463,23318503.869947508,25022821.18095686,25054568.583259918
26456318.3347463,25978931.59362612,27262824.22729312,25852696.900363497
26456318.3347463,24507152.124036632,26025552.203582067,25411163.059486654
26456318.3347463,25466240.952922508,25488529.547144372,25698889.708152413
26456318.3347463,25460697.337575074,25696025.68392424,25697226.623548187
26456318.3347463,25271498.21266076,25300559.08649891,25640466.88607389
26456318.3347463,26700103.15659798,26623317.364866123,26069048.36925506
26456318.3347463,25162253.61009201,24757657.809226785,25607693.505303267
26456318.3347463,25241017.613944005,25678064.995945238,25631322.706458867
26456318.3347463,27129801.655257493,26361267.27206379,26197957.91885291
26456318.3347463,26547228.949707747,26791348.58723515,26023186.107187986
26456318.3347463,25932011.86186701,26078454.973539285,25838620.980835766
26456318.3347463,24730899.035014033,25923681.31665992,25478287.132779874
26456318.3347463,25855314.42907069,26600291.414338112,25815611.75099687
26456318.3347463,26678908.486118406,26938168.46201388,26062689.968111187
26456318.3347463,25279680.17064149,25851421.061112367,25642921.47346811
26456318.3347463,24037000.898127638,24450567.768016037,25270117.691713955
26456318.3347463,25146199.685911622,26079429.01803687,25602877.32804915
26456318.3347463,25570931.126520623,24959957.76073221,25730296.760231853
26456318.3347463,26360896.191650763,26394367.186017707,25967286.279770892
26456318.3347463,26159993.35927311,25898904.437072195,25907015.430057596
26456318.3347463,26662847.69403445,26732370.292360034,26057871.730485998
26456318.3347463,26501735.82814111,26016500.6157282,26009538.170717996
26456318.3347463,25363991.887249306,26081927.18672917,25668214.988450456
26456318.3347463,25577439.29072818,26342017.26391361,25732249.209494118
26456318.3347463,25543494.155839603,26058288.271472894,25722065.669027545
26456318.3347463,25295030.238976672,24993844.679251105,25647526.493968666
26456318.3347463,26613624.759272933,26227956.9960838,26043104.850057542
26456318.3347463,26350056.39756707,26076386.309021756,25964034.341545787
26456318.3347463,25054666.80905822,26650999.099711936,25575417.464993127
26456318.3347463,26359563.917378843,25681601.70931586,25966886.597489316
26456318.3347463,24587121.788935274,25647604.238061685,25435153.958956245
26456318.3347463,26138570.88452346,25265607.647602692,25900588.687632702
26456318.3347463,25768734.683576632,25332049.971804727,25789637.827348653
26456318.3347463,25234595.359594256,25740335.827477556,25629396.03015394
26456318.3347463,25078330.360759772,25393001.620414317,25582516.530503597
26456318.3347463,25943001.712450907,25825978.118354473,25841917.936010934
26456318.3347463,25134003.73202583,25075919.802381307,25599218.541883413
26456318.3347463,24676589.219827924,25133774.061093543,25461994.18822404
26456318.3347463,24585575.80011549,24243093.0780631,25434690.16231031
26456318.3347463,24825587.428888336,25065221.40039239,25506693.650942165
26456318.3347463,26066599.694919232,26220749.972960275,25878997.330751434
26456318.3347463,26859905.358353764,26466999.2428463,26116989.029781792
26456318.3347463,25478886.341525454,25523852.524297517,25702683.324733302
26456318.3347463,25380706.0011021,26632178.88334357,25673229.222606294
26456318.3347463,25963258.573603317,25766093.23432137,25847994.994356662
26456318.3347463,26010846.55342284,26819595.95914398,25862271.388302512
26456318.3347463,24785181.07458756,24549496.101822946,25494571.744651932
26456318.3347463,25887555.17460562,26423099.928942584,25825283.97465735
26456318.3347463,25340830.254530475,24970386.40435048,25661266.498634804
26456318.3347463,25358421.02448564,25980425.82482327,25666543.729621354
26456318.3347463,25533894.974337704,24606579.210289653,25719185.914576974
26456318.3347463,25786475.320275493,26332048.075066615,25794960.018358313
26456318.3347463,25768000.00032261,26238975.805466954,25789417.422372445
26456318.3347463,24644471.667281374,25456855.26577152,25452358.922460075
26456318.3347463,26214950.861900456,26079469.336716436,25923502.6808458
26456318.3347463,25011705.168324213,26169922.116030972,25562528.972772926
26456318.3347463,24952191.307765868,25802537.683646932,25544674.814605422
26456318.3347463,25455851.96978102,25422309.98494508,25695773.01320997
26456318.3347463,26529613.76980915,26492456.212064173,26017901.55321841
26456318.3347463,25297925.84434735,25042081.072082434,25648395.17557987
26456318.3347463,24731112.281297266,25540522.24187958,25478351.106664844
26456318.3347463,25926448.566434123,26262306.566798866,25836951.9922059
26456318.3347463,25133224.226359032,25692846.201801382,25598984.69018337
26456318.3347463,26052382.009384185,25878233.790043555,25874732.025090918
26456318.3347463,25838427.674689595,26091999.984598614,25810545.72468254
26456318.3347463,25960989.063752636,26145737.221220233,25847314.141401455
26456318.3347463,25805016.051257417,25502193.382238284,25800522.23765289
26456318.3347463,26318831.525788687,26072562.963557694,25954666.88001227
26456318.3347463,24814035.36704334,25063369.881173193,25503228.032388665
26456318.3347463,26238325.519193806,26524305.83710274,25930515.078033805
26456318.3347463,26728409.646423526,26299994.09206662,26077540.316202722
26456318.3347463,24042626.430047996,24182598.172141347,25271805.351290062
26456318.3347463,26438181.59023825,25888943.48357331,25990471.89934714
26456318.3347463,26137134.803368364,26306346.351706862,25900157.863286175
26456318.3347463,25088769.556809977,25521847.698462866,25585648.28931866
26456318.3347463,26450723.385820553,25747063.890931476,25994234.43802183
26456318.3347463,27455189.799295794,26035784.284254175,26295574.3620644
26456318.3347463,25812091.579982836,25888810.98570602,25802644.896270514
26456318.3347463,25354420.810184278,25918629.5906687,25665343.665330946
26456318.3347463,26070715.74247449,25780539.97789261,25880232.14501801
26456318.3347463,26089591.4072301,25551695.527628187,25885894.844444696
26456318.3347463,26628004.598509748,26941870.038080692,26047418.80182859
26456318.3347463,25606319.240709193,26171000.4578545,25740913.19448842
26456318.3347463,25561245.331197828,26531064.390093707,25727391.02163501
26456318.3347463,25133195.584686473,25595274.316240773,25598976.097681604
26456318.3347463,26089895.29972757,26822725.251143947,25885986.012193933
26456318.3347463,25837201.85762527,25194340.097402655,25810177.979563244
26456318.3347463,25665691.258621275,25492968.147172123,25758724.799862046
26456318.3347463,25665424.050342433,25360843.80796398,25758644.637378395
26456318.3347463,25685129.51320181,25845356.49491252,25764556.276236206
26456318.3347463,25223049.128227115,25618023.023776334,25625932.160743795
26456318.3347463,25652752.69355297,25533664.6649524,25754843.230341554
26456318.3347463,25692682.967586868,25500689.17860357,25766822.312551722
26456318.3347463,24786272.248312667,25811117.675063282,25494899.096769463
26456318.3347463,25088553.387813076,25316672.595174365,25585583.438619584
26456318.3347463,26971912.275260508,26710177.044028748,26150591.104853816
26456318.3347463,26061431.04454973,26201332.060070734,25877446.73564058
26456318.3347463,26748818.90296107,26685471.910714626,26083663.093163986
26456318.3347463,26137308.25038206,25901813.95320231,25900209.89739028
26456318.3347463,24966659.036949802,26034857.041783877,25549015.133360606
26456318.3347463,25690964.835403837,25972109.16190598,25766306.872896813
26456318.3347463,25991247.82729209,25749694.100669943,25856391.770463288
26456318.3347463,25264955.25621339,25150887.704096552,25638503.99913968
26456318.3347463,26419763.74172338,25812928.089984685,25984946.54479268
26456318.3347463,26763787.469271507,25106253.123789694,26088153.663057115
26456318.3347463,25949692.370011277,27036547.65350307,25843925.133279048
26456318.3347463,26540655.418264803,26319972.870783433,26021214.047755104
26456318.3347463,25975006.219696138,25785692.671846382,25851519.288184505
26456318.3347463,24302739.442855395,25399954.31460088,25349839.25513228
26456318.3347463,26207247.05604334,26023247.291619282,25921191.539088666
26456318.3347463,25787003.457490064,26401485.823525164,25795118.459522683
26456318.3347463,24757478.551798366,26030142.817050647,25486260.98781517
26456318.3347463,25990319.969586372,25961406.68221305,25856113.413151577
26456318.3347463,26675785.764527712,26451414.93625243,26061753.151633978
26456318.3347463,25234981.404750954,25571294.782778446,25629511.84370095
26456318.3347463,25422284.331717324,26282787.928368293,25685702.721790858
26456318.3347463,25802887.987997316,25932566.1781442,25799883.81867486
26456318.3347463,25244445.104911674,24868502.47756936,25632350.953749165
26456318.3347463,24944644.89137453,25706466.97169271,25542410.889688022
26456318.3347463,25177337.475209717,24911575.138048485,25612218.66483858
26456318.3347463,25679811.558849238,26253008.081152983,25762960.889930435
26456318.3347463,25202634.63852849,25795703.38908134,25619807.813834213
26456318.3347463,26027437.72948698,25879243.39970875,25867248.741121758
26456318.3347463,25692020.879961982,25588089.545917068,25766623.686264258
26456318.3347463,26367673.453568235,26942160.70698732,25969319.458346132
26456318.3347463,24453632.283467934,25203579.209083214,25395107.107316043
26456318.3347463,25034230.17329251,26342078.8499244,25569286.47426342
26456318.3347463,26546496.67974621,25645507.159247514,26022966.426199526
26456318.3347463,26257266.305626042,25440141.82655864,25936197.313963477
26456318.3347463,25803830.63820822,26925336.20617631,25800166.613738127
26456318.3347463,25114455.154974785,25628243.863836847,25593353.968768097
26456318.3347463,26116962.90526747,26137145.676453114,25894106.293855906
26456318.3347463,25068942.402683385,25786800.985123456,25579700.14308068
26456318.3347463,26630463.042923775,26378851.313080087,26048156.335152797
26456318.3347463,25927567.658398207,26347538.495892413,25837287.719795126
26456318.3347463,25211841.390157014,25079651.821050346,25622569.83932277
26456318.3347463,26267787.170142636,25481140.11209264,25939353.57331845
